"","sample_names.1.","Phylum","Class","Order","Family","Genus","Species","SUM"
"7020","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiales_unclassified","Rickettsiales_unclassified",NA,5
"7021","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II_ge",NA,46
"7022","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","SAR11_clade","SAR11_clade_unclassified","SAR11_clade_unclassified",NA,23
"7023","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","AT-s3-44",NA,28
"7024","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonadaceae_unclassified",NA,2
"7025","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,3
"7026","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovoracaceae_unclassified",NA,6
"7027","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","uncultured",NA,6
"7028","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27_clade",NA,11
"7029","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Bradymonadales","Bradymonadales_fa","Bradymonadales_ge",NA,25
"7030","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Deltaproteobacteria_unclassified","Deltaproteobacteria_unclassified","Deltaproteobacteria_unclassified",NA,4472
"7031","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","Desulfarculaceae_unclassified",NA,36
"7032","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","Desulfarculus",NA,1
"7033","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","Desulfatiglans",NA,788
"7034","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","Desulfocarbo",NA,5
"7035","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacteraceae_unclassified",NA,4586
"7036","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacterium",NA,226
"7037","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacula",NA,11
"7038","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfocella",NA,18
"7039","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfococcus",NA,98
"7040","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfoconvexum",NA,68
"7041","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfonema",NA,91
"7042","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfotignum",NA,28
"7043","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","uncultured",NA,11
"7044","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacterales_unclassified","Desulfobacterales_unclassified",NA,112
"7045","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Candidatus_Electrothrix",NA,46
"7046","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbaceae_unclassified",NA,1121
"7047","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus",NA,417
"7048","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfocapsa",NA,150
"7049","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulforhopalus",NA,35
"7050","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Dissulfuribacter",NA,16
"7051","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfofervidales","Desulfofervidaceae","Candidatus_Desulfofervidus",NA,113
"7052","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfohalobiaceae","Desulfohalobiaceae_unclassified",NA,22592
"7053","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfohalobiaceae","Desulfonauticus",NA,11147
"7054","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfohalobiaceae","Desulfothermus",NA,2392
"7055","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfohalobiaceae","Desulfovermiculus",NA,1348
"7056","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA,411
"7057","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_unclassified",NA,144
"7058","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionales_unclassified","Desulfovibrionales_unclassified",NA,4524
"7059","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae","Desulfuromonas",NA,1
"7060","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae","Desulfuromusa",NA,45
"7061","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadales_unclassified","Desulfuromonadales_unclassified",NA,19
"7062","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Sva1033","Sva1033_ge",NA,4
"7063","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Myxococcales","MidBa8","MidBa8_ge",NA,29
"7064","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcales_unclassified","Myxococcales_unclassified",NA,48
"7065","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Myxococcales","UASB-TL25","UASB-TL25_ge",NA,31
"7066","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Oligoflexales","Oligoflexaceae","uncultured",NA,13
"7067","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","PB19","PB19_fa","PB19_ge",NA,24
"7068","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)_fa","SAR324_clade(Marine_group_B)_ge",NA,221
"7069","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","Desulfomonile",NA,1
"7070","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae","Desulfoglaeba",NA,1
"7071","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacteraceae_unclassified",NA,17
"7072","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Thermodesulfobacteriales","Thermodesulfobacteriaceae","Caldimicrobium",NA,126
"7073","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Thermodesulfobacteriales","Thermodesulfobacteriaceae","Thermodesulfobacteriaceae_unclassified",NA,534
"7074","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Thermodesulfobacteriales","Thermodesulfobacteriaceae","Thermodesulfobacterium",NA,4
"7075","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Deltaproteobacteria","Thermodesulfobacteriales","Thermodesulfobacteriaceae","uncultured",NA,46
"7076","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas",NA,2
"7077","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Pseudobowmanella",NA,1
"7078","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadales_unclassified","Alteromonadales_unclassified",NA,63
"7079","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia",NA,54
"7080","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwelliaceae_unclassified",NA,11
"7081","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonadaceae_unclassified",NA,1
"7082","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,75
"7083","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonadaceae_unclassified",NA,1
"7084","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas",NA,242
"7085","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicellaceae_unclassified",NA,1
"7086","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Perspicuibacter",NA,9
"7087","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Beggiatoales","Beggiatoaceae","Beggiatoaceae_unclassified",NA,306
"7088","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Beggiatoales","Beggiatoaceae","Candidatus_Marithioploca",NA,314
"7089","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Beggiatoales","Beggiatoaceae","Candidatus_Marithrix",NA,419
"7090","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Beggiatoales","Beggiatoaceae","Thiomargarita",NA,4
"7091","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Beggiatoales","Beggiatoaceae","uncultured",NA,10
"7092","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Betaproteobacteriales_unclassified","Betaproteobacteriales_unclassified",NA,21
"7093","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderiaceae_unclassified",NA,45
"7094","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Curvibacter",NA,22
"7095","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Janthinobacterium",NA,5
"7096","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Pelomonas",NA,27
"7097","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Gallionellaceae","Gallionellaceae_unclassified",NA,21
"7098","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionales_unclassified","Cellvibrionales_unclassified",NA,2
"7099","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","CH2b56","CH2b56_fa","CH2b56_ge",NA,1
"7100","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Candidatus_Thiobios",NA,1
"7101","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Chromatiaceae_unclassified",NA,2
"7102","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiales_unclassified","Chromatiales_unclassified",NA,11
"7103","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella",NA,40
"7104","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Enterobacteriaceae_unclassified",NA,28
"7105","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia-Shigella",NA,14
"7106","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Salmonella",NA,38
"7107","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78_fa","EPR3968-O8a-Bc78_ge",NA,1
"7108","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","Francisella",NA,46
"7109","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","Francisellaceae_unclassified",NA,6
"7110","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified",NA,1711
"7111","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade_fa","KI89A_clade_ge",NA,16
"7112","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Kangiellaceae","Aliikangiella",NA,2
"7113","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Kangiellaceae","uncultured",NA,2
"7114","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillales_unclassified","Oceanospirillales_unclassified",NA,2
"7115","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Oleispira",NA,33
"7116","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Saccharospirillaceae_unclassified",NA,4
"7117","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","OM182_clade","OM182_clade_fa","OM182_clade_ge",NA,21
"7118","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,3
"7119","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thioglobaceae","Candidatus_Thioglobus",NA,22
"7120","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thioglobaceae","SUP05_cluster",NA,450
"7121","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thioglobaceae","Thioglobaceae_unclassified",NA,1456
"7122","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae","endosymbionts",NA,101
"7123","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae","Thiomicrospiraceae_unclassified",NA,1
"7124","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospirales_unclassified","Thiomicrospirales_unclassified",NA,6
"7125","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Cocleimonas",NA,25
"7126","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Thiotrichaceae_unclassified",NA,164
"7127","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","uncultured",NA,69
"7128","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Magnetococcia","Magnetococcales","Magnetococcaceae","Magnetococcus",NA,23
"7129","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified",NA,8803
"7130","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Retaria","Foraminifera","Globothalamea","Rotaliida","Ammonia",NA,2
"7131","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Spirochaetes","Brachyspirae","Brachyspirales","Brachyspirales_Incertae_Sedis","Exilispira",NA,40
"7132","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Spirochaetes","Brachyspirae","Brachyspirales","LH041","LH041_ge",NA,3
"7133","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Spirochaetes","MVP-15","MVP-15_or","MVP-15_fa","MVP-15_ge",NA,30
"7134","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Spirochaetes","Spirochaetes_unclassified","Spirochaetes_unclassified","Spirochaetes_unclassified","Spirochaetes_unclassified",NA,25
"7135","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta",NA,61
"7136","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2",NA,118
"7137","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaetaceae_unclassified",NA,411
"7138","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","TA06","TA06_cl","TA06_or","TA06_fa","TA06_ge",NA,30
"7139","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Tenericutes","Mollicutes","Entomoplasmatales","Entomoplasmatales_Incertae_Sedis","Candidatus_Hepatoplasma",NA,33
"7140","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Tenericutes","Mollicutes","Izimaplasmatales","Izimaplasmataceae","Izimaplasma",NA,157
"7141","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Tenericutes","Mollicutes","Izimaplasmatales","Izimaplasmataceae","Izimaplasmataceae_unclassified",NA,4
"7142","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Tenericutes","Mollicutes","Izimaplasmatales","Izimaplasmatales_unclassified","Izimaplasmatales_unclassified",NA,13
"7143","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Tenericutes","Mollicutes","Mollicutes_unclassified","Mollicutes_unclassified","Mollicutes_unclassified",NA,9
"7144","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Thaumarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopelagicus",NA,2
"7145","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Thaumarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus",NA,9
"7146","FS906_RNA_CCTTCA_L004_trim_paired_merged_rRNA.nr_v132","Thaumarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Nitrosopumilaceae_ge",NA,409
